id,date,latitude,longitude,place_desc,title,description,source,links,filters
,2022-06-10,48.819345,38.562081,Ustynivka,Shelling at Ustynivka,Alternate place names: Ustynivka,DEFMON,[],[]
,2022-06-10,48.731758,38.509061,Hirs'ke,Shelling at Hirs'ke,Alternate place names: Horske,DEFMON,[],[]
,2022-06-10,48.782075,38.546673,Toshkivka,Shelling at Toshkivka,Alternate place names: Toshkivka,DEFMON,[],[]
,2022-06-10,48.698697,38.387202,Komyshuvakha,Shelling at Komyshuvakha,Alternate place names: Komyshuvakha,DEFMON,[],[]
,2022-06-10,48.758817,38.242351,Berestove,Shelling at Berestove,"Alternate place names: Berestove, Berestovo, Berestov, Berestov, Berestovka",DEFMON,[],[]
,2022-06-10,48.324452,37.839757,Niu-York,Shelling at Niu-York,Alternate place names: New York,DEFMON,[],[]
,2022-06-10,48.745838,38.371158,Vrubivka,Shelling at Vrubivka,Alternate place names: Vrubovka,DEFMON,[],[]
,2022-06-10,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-06-10,48.136872,37.647141,Tonen'ke,Shelling at Tonen'ke,"Alternate place names: Tonenke, Tonenko, Tonenka, Tonenky",DEFMON,[],[]
,2022-06-10,48.094422,37.726703,Opytne,Shelling at Opytne,"Alternate place names: Opytne, Opytny",DEFMON,[],[]
,2022-06-10,48.249226,37.785387,Novobakhmutivka,Shelling at Novobakhmutivka,Alternate place names: Novobakhmutivka,DEFMON,[],[]
,2022-06-10,48.057774,37.572427,Nevel's'ke,Shelling at Nevel's'ke,"Alternate place names: Nevelske, Nevelsky, Nevelskyi, Nevelski",DEFMON,[],[]
,2022-06-10,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2022-06-10,47.560718,35.769044,Orikhiv,Shelling at Orikhiv,"Alternate place names: Orikhiv,  Orihiv, Orikhov, Orihiv,Orykhiv",DEFMON,[],[]
,2022-06-11,50.382503,36.061166,Udy,Shelling at Udy,"Alternate place names: Uda, Svit, Udyv,Udiv",DEFMON,[],[]
,2022-06-11,50.131667,36.79342,Verkhnii Saltiv,Shelling at Verkhnii Saltiv,"Alternate place names: Verhniy Saltiv, , Verkhniy Saltiv, Verkhniy Saltov, Verkhnyi Saltov",DEFMON,[],[]
,2022-06-11,50.23905,36.171461,Prudyanka,Shelling at Prudyanka,Alternate place names: Prudyanka,DEFMON,[],[]
,2022-06-11,50.074873,36.371203,Tsyrkuny,Shelling at Tsyrkuny,"Alternate place names: Tsyrkuny, Tsirkuny",DEFMON,[],[]
,2022-06-11,49.008824,37.503874,Bohorodychne,Shelling at Bohorodychne,Alternate place names: Virgin,DEFMON,[],[]
,2022-06-11,48.923523,38.246759,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Bilogorivka, Belogorivka",DEFMON,[],[]
,2022-06-11,48.947842,38.456401,Siverodonetsk,Shelling at Siverodonetsk,Alternate place names: Siverodonetsk,DEFMON,[],[]
,2022-06-11,48.894306,38.442174,Lysychans'k,Shelling at Lysychans'k,Alternate place names: Lysychansk,DEFMON,[],[]
,2022-06-11,48.819345,38.562081,Ustynivka,Shelling at Ustynivka,Alternate place names: Ustynivka,DEFMON,[],[]
,2022-06-11,48.731758,38.509061,Hirs'ke,Shelling at Hirs'ke,Alternate place names: Horske,DEFMON,[],[]
,2022-06-11,48.782075,38.546673,Toshkivka,Shelling at Toshkivka,Alternate place names: Toshkivka,DEFMON,[],[]
,2022-06-11,48.927967,38.556251,Met'olkino,Shelling at Met'olkino,Alternate place names: Metolkino,DEFMON,[],[]
,2022-06-11,48.698697,38.387202,Komyshuvakha,Shelling at Komyshuvakha,Alternate place names: Komyshuvakha,DEFMON,[],[]
,2022-06-11,47.492333,33.389039,Mykolaivka,Shelling at Mykolaivka,Alternate place names: Mykolayivka,DEFMON,[],[]
,2022-06-11,48.324452,37.839757,Niu-York,Shelling at Niu-York,Alternate place names: New York,DEFMON,[],[]
,2022-06-11,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-06-11,48.427709,38.180249,Novoluhans'ke,Shelling at Novoluhans'ke,"Alternate place names: Novoluhansky, Novolugansk, Novoluhanske",DEFMON,[],[]
,2022-06-11,48.735848,38.209602,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Belogorivka, Belogorovka, Bilorogovka, Bilogorivka",DEFMON,[],[]
,2022-06-11,47.99328,37.505353,Krasnohorivka,Shelling at Krasnohorivka,Alternate place names: Krasnohorivka,DEFMON,[],[]
,2022-06-11,47.538843,35.702108,Novoandriyivka,Shelling at Novoandriyivka,Alternate place names: Novoandriyivka,DEFMON,[],[]
,2022-06-11,47.465053,33.623362,Dobryanka,Shelling at Dobryanka,Alternate place names: Dobryanka,DEFMON,[],[]
,2022-06-11,47.527432,33.705225,Velyka Kostromka,Shelling at Velyka Kostromka,Alternate place names: Velyka Kostromka,DEFMON,[],[]
,2022-06-11,47.243393,33.015315,Murakhivka,Shelling at Murakhivka,Alternate place names: Murakhivka,DEFMON,[],[]
,2022-06-11,46.736643,31.883941,Prybuz'ke,Shelling at Prybuz'ke,"Alternate place names: Prybuzke, Prybuzky",DEFMON,[],[]
,2022-06-12,52.105473,34.065888,Rozhkovychi,Shelling at Rozhkovychi,"Alternate place names: Rozhkovychi, Rozhkovichi",DEFMON,[],[]
,2022-06-12,52.328988,33.292796,Hrem'yach,Shelling at Hrem'yach,Alternate place names: Hremyach,DEFMON,[],[]
,2022-06-12,50.44045,35.463433,Luhivka,Shelling at Luhivka,Alternate place names: Luhivka,DEFMON,[],[]
,2022-06-12,50.499227,35.449708,Popivka,Shelling at Popivka,Alternate place names: Popivka,DEFMON,[],[]
,2022-06-12,52.067015,31.842111,Khrinivka,Shelling at Khrinivka,Alternate place names: Khrinivka,DEFMON,[],[]
,2022-06-12,50.110312,36.509024,Petrivka,Shelling at Petrivka,"Alternate place names: Petrivka, Petrovka, ",DEFMON,[],[]
,2022-06-12,50.128546,36.39534,Rus'ki Tyshky,Shelling at Rus'ki Tyshky,"Alternate place names: Rusk Tyshky, Ruski Tyshky, Ruski Tyshki, Rusky Tyshky, Russki Tyshki",DEFMON,[],[]
,2022-06-12,49.319265,36.911716,Chepil',Shelling at Chepil',"Alternate place names: Chepil, Chepilya, Chepily",DEFMON,[],[]
,2022-06-12,49.35342,36.810817,Husarivka,Shelling at Husarivka,"Alternate place names: Husarivka, Gusarivka",DEFMON,[],[]
,2022-06-12,50.048218,36.419374,Bairak,Shelling at Bairak,Alternate place names: Bayrak,DEFMON,[],[]
,2022-06-12,49.029481,37.108731,Virnopillya,Shelling at Virnopillya,"Alternate place names: Virnopilla, Vernopillya, Virnopillia",DEFMON,[],[]
,2022-06-12,50.108924,36.696437,Ukrainka,Shelling at Ukrainka,Alternate place names: Ukrainka,DEFMON,[],[]
,2022-06-12,50.130903,36.768264,Zamulivka,Shelling at Zamulivka,Alternate place names: Zamulivka,DEFMON,[],[]
,2022-06-12,48.94396,37.256372,Kurul'ka,Shelling at Kurul'ka,Alternate place names: Kurulka,DEFMON,[],[]
,2022-06-12,48.99808,37.433424,Dolyna,Shelling at Dolyna,"Alternate place names: Dolyna, Dolini",DEFMON,[],[]
,2022-06-12,49.166523,36.883196,Petrivs'ke,Shelling at Petrivs'ke,Alternate place names: Petrivske,DEFMON,[],[]
,2022-06-12,49.389594,36.874862,Nova Husarivka,Shelling at Nova Husarivka,Alternate place names: Nova Husarivka,DEFMON,[],[]
,2022-06-12,48.966037,38.274295,Shypylivka,Shelling at Shypylivka,"Alternate place names: Shipylivka, Zhitlivka",DEFMON,[],[]
,2022-06-12,48.914848,38.044001,Dronivka,Shelling at Dronivka,Alternate place names: Dronivka,DEFMON,[],[]
,2022-06-12,48.91666,37.502822,Khrestyshche,Shelling at Khrestyshche,"Alternate place names: Khrestishche, Khreshtysh",DEFMON,[],[]
,2022-06-12,48.698697,38.387202,Komyshuvakha,Shelling at Komyshuvakha,Alternate place names: Komyshuvakha,DEFMON,[],[]
,2022-06-12,47.492333,33.389039,Mykolaivka,Shelling at Mykolaivka,Alternate place names: Mykolayivka,DEFMON,[],[]
,2022-06-12,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-06-12,48.427709,38.180249,Novoluhans'ke,Shelling at Novoluhans'ke,"Alternate place names: Novoluhansky, Novolugansk, Novoluhanske",DEFMON,[],[]
,2022-06-12,48.733544,38.508543,Hirs'ke,Shelling at Hirs'ke,"Alternate place names: Hirske, Hirsky",DEFMON,[],[]
,2022-06-12,48.207596,37.437127,Zhelanne,Shelling at Zhelanne,Alternate place names: Zhelanne,DEFMON,[],[]
,2022-06-12,48.105153,37.488709,Karlivka,Shelling at Karlivka,Alternate place names: Karlivka,DEFMON,[],[]
,2022-06-12,47.778024,37.247411,Vuhledar,Shelling at Vuhledar,"Alternate place names: Vuhledar,  Vugledar, Vugledar, Coal",DEFMON,[],[]
,2022-06-12,48.735848,38.209602,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Belogorivka, Belogorovka, Bilorogovka, Bilogorivka",DEFMON,[],[]
,2022-06-12,47.560718,35.769044,Orikhiv,Shelling at Orikhiv,"Alternate place names: Orikhiv,  Orihiv, Orikhov, Orihiv,Orykhiv",DEFMON,[],[]
,2022-06-12,47.096229,32.67722,Shyroke,Shelling at Shyroke,"Alternate place names: Shyroke, Shiroke",DEFMON,[],[]
,2022-06-12,46.786474,32.344058,Blahodatne,Shelling at Blahodatne,Alternate place names: Blahodatne,DEFMON,[],[]
,2022-06-12,47.305152,32.855374,Bereznehuvate,Shelling at Bereznehuvate,Alternate place names: Bereznehuvate,DEFMON,[],[]
,2022-06-12,47.141217,32.760434,Kobzartsi,Shelling at Kobzartsi,"Alternate place names: Kobzartsi, Kobzartsiv, Kobzartsy",DEFMON,[],[]
,2022-06-12,47.020604,32.456486,Kvitneve,Shelling at Kvitneve,"Alternate place names: Kvitneve,Kvitnevy",DEFMON,[],[]
,2022-06-12,46.822308,32.215356,Luch,Shelling at Luch,Alternate place names: Luch,DEFMON,[],[]
,2022-06-12,47.355317,33.281082,Tverdomedove,Shelling at Tverdomedove,Alternate place names: Tverdomedovo,DEFMON,[],[]
,2022-06-12,47.4322,33.925762,Osokorivka,Shelling at Osokorivka,Alternate place names: Osokorivka,DEFMON,[],[]
,2022-06-12,47.440778,33.69934,Trudoliubivka,Shelling at Trudoliubivka,"Alternate place names: Trudoliubivka, Trudolyubivka",DEFMON,[],[]
,2022-06-13,52.067015,31.842111,Khrinivka,Shelling at Khrinivka,Alternate place names: Khrinivka,DEFMON,[],[]
,2022-06-13,48.947842,38.456401,Siverodonetsk,Shelling at Siverodonetsk,Alternate place names: Siverodonetsk,DEFMON,[],[]
,2022-06-13,48.894306,38.442174,Lysychans'k,Shelling at Lysychans'k,Alternate place names: Lysychansk,DEFMON,[],[]
,2022-06-13,48.782075,38.546673,Toshkivka,Shelling at Toshkivka,Alternate place names: Toshkivka,DEFMON,[],[]
,2022-06-13,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-06-13,47.99328,37.505353,Krasnohorivka,Shelling at Krasnohorivka,Alternate place names: Krasnohorivka,DEFMON,[],[]
,2022-06-14,52.308408,33.207999,Mykhal'chyna Sloboda,Shelling at Mykhal'chyna Sloboda,Alternate place names: Mykhalchyna Sloboda,DEFMON,[],[]
,2022-06-14,50.229062,36.232299,Dementiivka,Shelling at Dementiivka,"Alternate place names: Dementiyivka,Dementiyvka, Dementiiivka",DEFMON,[],[]
,2022-06-14,49.828039,36.983094,Bazaliivka,Shelling at Bazaliivka,"Alternate place names: Bazalivka, Bazaliyivka ",DEFMON,[],[]
,2022-06-14,49.632626,36.748927,Mos'panove,Shelling at Mos'panove,"Alternate place names: Mospanove, Mospanovoy, Mospanovoe",DEFMON,[],[]
,2022-06-14,49.319265,36.911716,Chepil',Shelling at Chepil',"Alternate place names: Chepil, Chepilya, Chepily",DEFMON,[],[]
,2022-06-14,50.048218,36.419374,Bairak,Shelling at Bairak,Alternate place names: Bayrak,DEFMON,[],[]
,2022-06-14,49.029481,37.108731,Virnopillya,Shelling at Virnopillya,"Alternate place names: Virnopilla, Vernopillya, Virnopillia",DEFMON,[],[]
,2022-06-14,50.163693,36.800005,Rubizhne,Shelling at Rubizhne,"Alternate place names: Rubizhne,Rubizhny,Rubizhnye",DEFMON,[],[]
,2022-06-14,50.133624,36.276951,Rus'ka Lozova,Shelling at Rus'ka Lozova,Alternate place names: Ruska Lozova,DEFMON,[],[]
,2022-06-14,48.988236,37.252156,,Shelling at ,"Alternate place names: Dibrivne, Dibrovny, Dibrivny, Dibrovne",DEFMON,[],[]
,2022-06-14,48.99808,37.433424,Dolyna,Shelling at Dolyna,"Alternate place names: Dolyna, Dolini",DEFMON,[],[]
,2022-06-14,48.960389,37.15103,Nova Dmytrivka,Shelling at Nova Dmytrivka,"Alternate place names: Nova Dmytrivka, Novaya Dmytrivka, Nova Dmitrivka",DEFMON,[],[]
,2022-06-14,49.008824,37.503874,Bohorodychne,Shelling at Bohorodychne,Alternate place names: Virgin,DEFMON,[],[]
,2022-06-14,49.02846,37.046128,Karnaukhivka,Shelling at Karnaukhivka,Alternate place names: Karnaukhivka,DEFMON,[],[]
,2022-06-14,49.034361,37.596402,Tetyanivka,Shelling at Tetyanivka,"Alternate place names: Tetyanivka, Tatyanivka",DEFMON,[],[]
,2022-06-14,48.947842,38.456401,Siverodonetsk,Shelling at Siverodonetsk,Alternate place names: Siverodonetsk,DEFMON,[],[]
,2022-06-14,48.894306,38.442174,Lysychans'k,Shelling at Lysychans'k,Alternate place names: Lysychansk,DEFMON,[],[]
,2022-06-14,48.819345,38.562081,Ustynivka,Shelling at Ustynivka,Alternate place names: Ustynivka,DEFMON,[],[]
,2022-06-14,48.782075,38.546673,Toshkivka,Shelling at Toshkivka,Alternate place names: Toshkivka,DEFMON,[],[]
,2022-06-14,48.596926,37.982069,Bakhmut,Shelling at Bakhmut,Alternate place names: Bakhmut,DEFMON,[],[]
,2022-06-14,47.492333,33.389039,Mykolaivka,Shelling at Mykolaivka,Alternate place names: Mykolayivka,DEFMON,[],[]
,2022-06-14,48.758817,38.242351,Berestove,Shelling at Berestove,"Alternate place names: Berestove, Berestovo, Berestov, Berestov, Berestovka",DEFMON,[],[]
,2022-06-14,48.324452,37.839757,Niu-York,Shelling at Niu-York,Alternate place names: New York,DEFMON,[],[]
,2022-06-14,48.745838,38.371158,Vrubivka,Shelling at Vrubivka,Alternate place names: Vrubovka,DEFMON,[],[]
,2022-06-14,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-06-14,48.427709,38.180249,Novoluhans'ke,Shelling at Novoluhans'ke,"Alternate place names: Novoluhansky, Novolugansk, Novoluhanske",DEFMON,[],[]
,2022-06-14,48.52473,38.220098,Vidrodzhennya,Shelling at Vidrodzhennya,Alternate place names: Vidrodzhennia,DEFMON,[],[]
,2022-06-14,48.624094,38.145918,Pokrovs'ke,Shelling at Pokrovs'ke,"Alternate place names: Pokrovske, Pokrovsky",DEFMON,[],[]
,2022-06-14,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2022-06-14,46.723685,32.102281,Tavriis'ke,Shelling at Tavriis'ke,Alternate place names: Tavriyske,DEFMON,[],[]
,2022-06-14,47.020604,32.456486,Kvitneve,Shelling at Kvitneve,"Alternate place names: Kvitneve,Kvitnevy",DEFMON,[],[]
,2022-06-14,46.822308,32.215356,Luch,Shelling at Luch,Alternate place names: Luch,DEFMON,[],[]
,2022-06-14,47.4322,33.925762,Osokorivka,Shelling at Osokorivka,Alternate place names: Osokorivka,DEFMON,[],[]
,2022-06-14,47.440778,33.69934,Trudoliubivka,Shelling at Trudoliubivka,"Alternate place names: Trudoliubivka, Trudolyubivka",DEFMON,[],[]
,2022-06-14,47.298414,33.157715,Tokareve,Shelling at Tokareve,"Alternate place names: Tokareve, Tokarevo",DEFMON,[],[]
,2022-06-14,47.402667,32.426261,Bashtanka,Shelling at Bashtanka,Alternate place names: Bashtanka,DEFMON,[],[]
,2022-06-15,50.131667,36.79342,Verkhnii Saltiv,Shelling at Verkhnii Saltiv,"Alternate place names: Verhniy Saltiv, , Verkhniy Saltiv, Verkhniy Saltov, Verkhnyi Saltov",DEFMON,[],[]
,2022-06-15,50.048218,36.419374,Bairak,Shelling at Bairak,Alternate place names: Bayrak,DEFMON,[],[]
,2022-06-15,49.029481,37.108731,Virnopillya,Shelling at Virnopillya,"Alternate place names: Virnopilla, Vernopillya, Virnopillia",DEFMON,[],[]
,2022-06-15,50.130903,36.768264,Zamulivka,Shelling at Zamulivka,Alternate place names: Zamulivka,DEFMON,[],[]
,2022-06-15,50.133624,36.276951,Rus'ka Lozova,Shelling at Rus'ka Lozova,Alternate place names: Ruska Lozova,DEFMON,[],[]
,2022-06-15,50.111236,36.650084,Peremoha,Shelling at Peremoha,"Alternate place names: Peremoha, Peremoga, Peremogy",DEFMON,[],[]
,2022-06-15,49.741761,36.696101,Stara Hnylytsia,Shelling at Stara Hnylytsia,"Alternate place names: Stara Hnylytsia, Staraya Hnylitsa",DEFMON,[],[]
,2022-06-15,49.113722,36.88405,Hrushuvakha,Shelling at Hrushuvakha,"Alternate place names: Hrushuvakha, Grushuvakha, Hrushuvaha, Hrushuvakhya",DEFMON,[],[]
,2022-06-15,49.343153,36.738526,Shevelivka,Shelling at Shevelivka,Alternate place names: Shevelivka,DEFMON,[],[]
,2022-06-15,48.819345,38.562081,Ustynivka,Shelling at Ustynivka,Alternate place names: Ustynivka,DEFMON,[],[]
,2022-06-15,48.782075,38.546673,Toshkivka,Shelling at Toshkivka,Alternate place names: Toshkivka,DEFMON,[],[]
,2022-06-15,48.324452,37.839757,Niu-York,Shelling at Niu-York,Alternate place names: New York,DEFMON,[],[]
,2022-06-16,51.847227,34.359049,Sopych,Shelling at Sopych,Alternate place names: Sopych,DEFMON,[],[]
,2022-06-16,51.753215,34.295515,Ulanove,Shelling at Ulanove,"Alternate place names: Ulanove, Ulanovka",DEFMON,[],[]
,2022-06-16,51.920199,34.18173,Baranivka,Shelling at Baranivka,Alternate place names: Baranivka,DEFMON,[],[]
,2022-06-16,52.258869,32.835973,Leonivka,Shelling at Leonivka,Alternate place names: Leonivka,DEFMON,[],[]
,2022-06-16,51.844221,34.263618,Bachivs'k,Shelling at Bachivs'k,Alternate place names: Bachivsk,DEFMON,[],[]
,2022-06-16,50.382503,36.061166,Udy,Shelling at Udy,"Alternate place names: Uda, Svit, Udyv,Udiv",DEFMON,[],[]
,2022-06-16,50.131667,36.79342,Verkhnii Saltiv,Shelling at Verkhnii Saltiv,"Alternate place names: Verhniy Saltiv, , Verkhniy Saltiv, Verkhniy Saltov, Verkhnyi Saltov",DEFMON,[],[]
,2022-06-16,49.828039,36.983094,Bazaliivka,Shelling at Bazaliivka,"Alternate place names: Bazalivka, Bazaliyivka ",DEFMON,[],[]
,2022-06-16,50.048218,36.419374,Bairak,Shelling at Bairak,Alternate place names: Bayrak,DEFMON,[],[]
,2022-06-16,49.029481,37.108731,Virnopillya,Shelling at Virnopillya,"Alternate place names: Virnopilla, Vernopillya, Virnopillia",DEFMON,[],[]
,2022-06-16,50.163693,36.800005,Rubizhne,Shelling at Rubizhne,"Alternate place names: Rubizhne,Rubizhny,Rubizhnye",DEFMON,[],[]
,2022-06-16,50.111236,36.650084,Peremoha,Shelling at Peremoha,"Alternate place names: Peremoha, Peremoga, Peremogy",DEFMON,[],[]
,2022-06-16,50.266659,35.958499,Zolochiv,Shelling at Zolochiv,"Alternate place names: Zolochiv, Zlochiv",DEFMON,[],[]
,2022-06-16,49.858186,36.91454,Pechenihy,Shelling at Pechenihy,"Alternate place names: Pechenigy, Pechenyga,Pechenygi, Pechenegy",DEFMON,[],[]
,2022-06-16,49.804015,36.898771,Lebiazhe,Shelling at Lebiazhe,Alternate place names: Lebyazhe,DEFMON,[],[]
,2022-06-16,49.508701,36.740672,Pryshyb,Shelling at Pryshyb,Alternate place names: Pryshyb,DEFMON,[],[]
,2022-06-16,48.988236,37.252156,,Shelling at ,"Alternate place names: Dibrivne, Dibrovny, Dibrivny, Dibrovne",DEFMON,[],[]
,2022-06-16,48.99808,37.433424,Dolyna,Shelling at Dolyna,"Alternate place names: Dolyna, Dolini",DEFMON,[],[]
,2022-06-16,48.923523,38.246759,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Bilogorivka, Belogorivka",DEFMON,[],[]
,2022-06-16,49.02846,37.046128,Karnaukhivka,Shelling at Karnaukhivka,Alternate place names: Karnaukhivka,DEFMON,[],[]
,2022-06-16,48.991568,37.355302,Mazanivka,Shelling at Mazanivka,Alternate place names: Mazanivka,DEFMON,[],[]
,2022-06-16,48.985409,37.412745,Krasnopillya,Shelling at Krasnopillya,"Alternate place names: Krasnopillya, Krasnopillia",DEFMON,[],[]
,2022-06-16,48.882025,37.835929,Pyskunivka,Shelling at Pyskunivka,"Alternate place names: Pyskunivka, Piskunivka",DEFMON,[],[]
,2022-06-16,48.947842,38.456401,Siverodonetsk,Shelling at Siverodonetsk,Alternate place names: Siverodonetsk,DEFMON,[],[]
,2022-06-16,48.894306,38.442174,Lysychans'k,Shelling at Lysychans'k,Alternate place names: Lysychansk,DEFMON,[],[]
,2022-06-16,48.819345,38.562081,Ustynivka,Shelling at Ustynivka,Alternate place names: Ustynivka,DEFMON,[],[]
,2022-06-16,48.803169,38.401614,Loskutivka,Shelling at Loskutivka,Alternate place names: Loskutivka,DEFMON,[],[]
,2022-06-16,48.923136,38.554404,Met'olkine,Shelling at Met'olkine,Alternate place names: Metolkine,DEFMON,[],[]
,2022-06-16,48.868536,38.55144,Borivs'ke,Shelling at Borivs'ke,Alternate place names: Borivske,DEFMON,[],[]
,2022-06-16,47.492333,33.389039,Mykolaivka,Shelling at Mykolaivka,Alternate place names: Mykolayivka,DEFMON,[],[]
,2022-06-16,48.758817,38.242351,Berestove,Shelling at Berestove,"Alternate place names: Berestove, Berestovo, Berestov, Berestov, Berestovka",DEFMON,[],[]
,2022-06-16,48.324452,37.839757,Niu-York,Shelling at Niu-York,Alternate place names: New York,DEFMON,[],[]
,2022-06-16,48.249226,37.785387,Novobakhmutivka,Shelling at Novobakhmutivka,Alternate place names: Novobakhmutivka,DEFMON,[],[]
,2022-06-16,48.624094,38.145918,Pokrovs'ke,Shelling at Pokrovs'ke,"Alternate place names: Pokrovske, Pokrovsky",DEFMON,[],[]
,2022-06-16,48.431823,38.020586,Zaitseve,Shelling at Zaitseve,"Alternate place names: Zaitseve, Zaitsevo, Zaytseve, Zaytsevo, Zaytsevo",DEFMON,[],[]
,2022-06-16,48.665158,38.125323,Nova Kam'yanka,Shelling at Nova Kam'yanka,"Alternate place names: Nova Kamyanka, Nova Kamianka",DEFMON,[],[]
,2022-06-16,48.705791,38.134292,Yakovlivka,Shelling at Yakovlivka,Alternate place names: Yakovlivka,DEFMON,[],[]
,2022-06-16,48.749051,38.452852,Novoivanivka,Shelling at Novoivanivka,Alternate place names: Novoivanivka,DEFMON,[],[]
,2022-06-16,48.692717,38.07341,Soledar,Shelling at Soledar,Alternate place names: Soledar,DEFMON,[],[]
,2022-06-16,48.745938,38.152234,Vesele,Shelling at Vesele,"Alternate place names: Vesele, Veselaya,  Vesely",DEFMON,[],[]
,2022-06-16,48.824977,38.361893,Vovchoyarivka,Shelling at Vovchoyarivka,Alternate place names: Vovchoyarivka,DEFMON,[],[]
,2022-06-16,47.819937,37.308748,Wodiane,Shelling at Wodiane,Alternate place names: Vodiane,DEFMON,[],[]
,2022-06-16,48.08264,37.621653,Pervomais'ke,Shelling at Pervomais'ke,"Alternate place names: Pervomaiske, Pervomaiskyi, Pervomayske",DEFMON,[],[]
,2022-06-16,47.854118,37.473527,Novomykhailivka,Shelling at Novomykhailivka,"Alternate place names: Novomykhailivka, Novomykhaylivka",DEFMON,[],[]
,2022-06-16,47.883165,37.34917,Antonivka,Shelling at Antonivka,Alternate place names: Antonivka,DEFMON,[],[]
,2022-06-16,47.650279,36.294567,Hulyaipole,Shelling at Hulyaipole,"Alternate place names: Huliaipole, Huliaipilm, Gulyaipole, Gulyaypole",DEFMON,[],[]
,2022-06-16,47.785493,36.692891,Rivnopil,Shelling at Rivnopil,Alternate place names: Rivnopil,DEFMON,[],[]
,2022-06-16,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2022-06-16,47.785493,36.692891,Rivnopil,Shelling at Rivnopil,Alternate place names: Rivnopillia,DEFMON,[],[]
,2022-06-16,47.560718,35.769044,Orikhiv,Shelling at Orikhiv,"Alternate place names: Orikhiv,  Orihiv, Orikhov, Orihiv,Orykhiv",DEFMON,[],[]
,2022-06-16,47.465053,33.623362,Dobryanka,Shelling at Dobryanka,Alternate place names: Dobryanka,DEFMON,[],[]
,2022-06-16,46.723685,32.102281,Tavriis'ke,Shelling at Tavriis'ke,Alternate place names: Tavriyske,DEFMON,[],[]
,2022-06-16,47.243393,33.015315,Murakhivka,Shelling at Murakhivka,Alternate place names: Murakhivka,DEFMON,[],[]
,2022-06-16,47.533816,33.549353,Topolyne,Shelling at Topolyne,"Alternate place names: Topolyny, Topolina, Topoline",DEFMON,[],[]
,2022-06-16,47.4322,33.925762,Osokorivka,Shelling at Osokorivka,Alternate place names: Osokorivka,DEFMON,[],[]
,2022-06-16,47.52039,33.52952,Knyazivka,Shelling at Knyazivka,"Alternate place names: Knyazivka, Knyazuzka, Kniazivka, Knyazunka. Knyazvka, Knyazovka",DEFMON,[],[]
,2022-06-16,47.139639,32.66805,Chervona Dolyna,Shelling at Chervona Dolyna,Alternate place names: Chervona Dolyna,DEFMON,[],[]
,2022-06-16,46.892348,32.288906,Zorya,Shelling at Zorya,"Alternate place names: Zorya, Zora",DEFMON,[],[]
,2022-06-16,46.882423,32.217287,Kotlyareve,Shelling at Kotlyareve,"Alternate place names: Kotlyareve, Kotlyarevo",DEFMON,[],[]
,2022-06-16,46.962725,32.360423,Novomykolaivka,Shelling at Novomykolaivka,Alternate place names: Novomykolaivka,DEFMON,[],[]
,2022-06-16,46.77801,32.181207,Stepova Dolyna,Shelling at Stepova Dolyna,Alternate place names: Stepova Dolyna,DEFMON,[],[]
,2022-06-16,46.726934,31.972038,Lymany,Shelling at Lymany,Alternate place names: Lymany,DEFMON,[],[]
,2022-06-16,46.614069,32.110523,Oleksandrivka,Shelling at Oleksandrivka,Alternate place names: Oleksandrivka,DEFMON,[],[]
,2022-06-17,50.631563,35.307893,Mezenivka,Shelling at Mezenivka,Alternate place names: Mezenivka,DEFMON,[],[]
,2022-06-17,51.678094,33.891063,Hlukhiv,Shelling at Hlukhiv,"Alternate place names: Hlukhiv, Glukhiv",DEFMON,[],[]
,2022-06-17,50.131667,36.79342,Verkhnii Saltiv,Shelling at Verkhnii Saltiv,"Alternate place names: Verhniy Saltiv, , Verkhniy Saltiv, Verkhniy Saltov, Verkhnyi Saltov",DEFMON,[],[]
,2022-06-17,50.074873,36.371203,Tsyrkuny,Shelling at Tsyrkuny,"Alternate place names: Tsyrkuny, Tsirkuny",DEFMON,[],[]
